dataset,feature,length,model_size,auc
DM Mathematics,zlib,500,1b,0.502016
DM Mathematics,zlib,600,1b,0.5154974999999999
DM Mathematics,zlib,700,1b,0.525874
DM Mathematics,zlib,800,1b,0.5018720000000001
DM Mathematics,zlib,900,1b,0.515876
DM Mathematics,zlib,0,2.8b,0.5057149999999999
DM Mathematics,zlib,100,2.8b,0.5080555
DM Mathematics,zlib,200,2.8b,0.5054975
DM Mathematics,zlib,300,2.8b,0.5096485
DM Mathematics,zlib,400,2.8b,0.511363
DM Mathematics,zlib,500,2.8b,0.501887
DM Mathematics,zlib,600,2.8b,0.5044295
DM Mathematics,zlib,700,2.8b,0.522165
DM Mathematics,zlib,800,2.8b,0.5120255
DM Mathematics,zlib,900,2.8b,0.513795
DM Mathematics,zlib,0,6.9b,0.5064575
DM Mathematics,zlib,100,6.9b,0.5064150000000001
DM Mathematics,zlib,200,6.9b,0.509169
DM Mathematics,zlib,300,6.9b,0.5075770000000001
DM Mathematics,zlib,400,6.9b,0.5037145000000001
DM Mathematics,zlib,500,6.9b,0.5068365
DM Mathematics,zlib,600,6.9b,0.5174725
DM Mathematics,zlib,700,6.9b,0.5238685
DM Mathematics,zlib,800,6.9b,0.5034355
DM Mathematics,zlib,900,6.9b,0.5156879999999999
DM Mathematics,grad,0,410m,0.5011335
DM Mathematics,grad,100,410m,0.502763
DM Mathematics,grad,200,410m,0.5005605
DM Mathematics,grad,300,410m,0.502759
DM Mathematics,grad,400,410m,0.50722
DM Mathematics,grad,500,410m,0.5144825
DM Mathematics,grad,600,410m,0.512988
DM Mathematics,grad,700,410m,0.5198815000000001
DM Mathematics,grad,800,410m,0.5033924999999999
DM Mathematics,grad,900,410m,0.50188
DM Mathematics,grad,0,1b,0.5177529999999999
DM Mathematics,grad,100,1b,0.522357
DM Mathematics,grad,200,1b,0.514795
DM Mathematics,grad,300,1b,0.5095675
DM Mathematics,grad,400,1b,0.516356
DM Mathematics,grad,500,1b,0.5039965
DM Mathematics,grad,600,1b,0.5060005000000001
DM Mathematics,grad,700,1b,0.5127094999999999
DM Mathematics,grad,800,1b,0.5038995
DM Mathematics,grad,900,1b,0.5064875
DM Mathematics,grad,0,2.8b,0.5100795
DM Mathematics,grad,100,2.8b,0.5129695000000001
DM Mathematics,grad,200,2.8b,0.5125474999999999
DM Mathematics,grad,300,2.8b,0.5145934999999999
DM Mathematics,grad,400,2.8b,0.5188305
DM Mathematics,grad,500,2.8b,0.5022075
DM Mathematics,grad,600,2.8b,0.501198
DM Mathematics,grad,700,2.8b,0.508767
DM Mathematics,grad,800,2.8b,0.51227
DM Mathematics,grad,900,2.8b,0.5008705
DM Mathematics,grad,0,6.9b,0.506072
DM Mathematics,grad,100,6.9b,0.5142475
DM Mathematics,grad,200,6.9b,0.5038255
DM Mathematics,grad,300,6.9b,0.5036725
DM Mathematics,grad,400,6.9b,0.5126885
DM Mathematics,grad,500,6.9b,0.5080305
DM Mathematics,grad,600,6.9b,0.5004839999999999
DM Mathematics,grad,700,6.9b,0.5133415
DM Mathematics,grad,800,6.9b,0.506286
DM Mathematics,grad,900,6.9b,0.5045335
DM Mathematics,refer,0,410m,0.50603
DM Mathematics,refer,100,410m,0.5085885000000001
DM Mathematics,refer,200,410m,0.5078419999999999
DM Mathematics,refer,300,410m,0.500926
DM Mathematics,refer,400,410m,0.532153
DM Mathematics,refer,500,410m,0.5015085
DM Mathematics,refer,600,410m,0.5015529999999999
DM Mathematics,refer,700,410m,0.5127715
DM Mathematics,refer,800,410m,0.513211
DM Mathematics,refer,900,410m,0.5098965
DM Mathematics,refer,0,1b,0.5113585
DM Mathematics,refer,100,1b,0.5085885000000001
DM Mathematics,refer,200,1b,0.5078419999999999
DM Mathematics,refer,300,1b,0.5009305
DM Mathematics,refer,400,1b,0.5324880000000001
DM Mathematics,refer,500,1b,0.5014569999999999
DM Mathematics,refer,600,1b,0.50143
DM Mathematics,refer,700,1b,0.512502
DM Mathematics,refer,800,1b,0.513034
DM Mathematics,refer,900,1b,0.5098965
DM Mathematics,refer,0,2.8b,0.5113585
DM Mathematics,refer,100,2.8b,0.5085885000000001
DM Mathematics,refer,200,2.8b,0.5078419999999999
DM Mathematics,refer,300,2.8b,0.500926
DM Mathematics,refer,400,2.8b,0.532153
DM Mathematics,refer,500,2.8b,0.5015085
DM Mathematics,refer,600,2.8b,0.5015529999999999
DM Mathematics,refer,700,2.8b,0.5127715
DM Mathematics,refer,800,2.8b,0.513211
DM Mathematics,refer,900,2.8b,0.5098965
DM Mathematics,refer,0,6.9b,0.5116175000000001
DM Mathematics,refer,100,6.9b,0.5090485
DM Mathematics,refer,200,6.9b,0.5082895
DM Mathematics,refer,300,6.9b,0.500926
DM Mathematics,refer,400,6.9b,0.532153
DM Mathematics,refer,500,6.9b,0.5015085
DM Mathematics,refer,600,6.9b,0.5015529999999999
DM Mathematics,refer,700,6.9b,0.5127715
DM Mathematics,refer,800,6.9b,0.513211
DM Mathematics,refer,900,6.9b,0.5098965
ArXiv,loss,0,410m,0.516633
ArXiv,loss,100,410m,0.5014755
ArXiv,loss,200,410m,0.5060125
ArXiv,loss,300,410m,0.5115624999999999
ArXiv,loss,400,410m,0.50401
ArXiv,loss,500,410m,0.5099210000000001
ArXiv,loss,600,410m,0.5255285
ArXiv,loss,700,410m,0.515449
ArXiv,loss,800,410m,0.5176145
ArXiv,loss,900,410m,0.5299575
ArXiv,loss,0,1b,0.5073135
ArXiv,loss,100,1b,0.5004875
ArXiv,loss,200,1b,0.504309
ArXiv,loss,300,1b,0.514331
ArXiv,loss,400,1b,0.5000125
ArXiv,loss,500,1b,0.514663
ArXiv,loss,600,1b,0.527199
ArXiv,loss,700,1b,0.517518
ArXiv,loss,800,1b,0.5219455
ArXiv,loss,900,1b,0.5295814999999999
ArXiv,loss,0,2.8b,0.5004580000000001
ArXiv,loss,100,2.8b,0.507761
ArXiv,loss,200,2.8b,0.5029675
ArXiv,loss,300,2.8b,0.520998
ArXiv,loss,400,2.8b,0.50579
ArXiv,loss,500,2.8b,0.5220015
ArXiv,loss,600,2.8b,0.5294825
ArXiv,loss,700,2.8b,0.521868
ArXiv,loss,800,2.8b,0.528632
ArXiv,loss,900,2.8b,0.533944
ArXiv,loss,0,6.9b,0.5000384999999999
ArXiv,loss,100,6.9b,0.5097075
ArXiv,loss,200,6.9b,0.5049305
ArXiv,loss,300,6.9b,0.5247879999999999
ArXiv,loss,400,6.9b,0.50976
ArXiv,loss,500,6.9b,0.5275835
ArXiv,loss,600,6.9b,0.53287
ArXiv,loss,700,6.9b,0.5261215
ArXiv,loss,800,6.9b,0.5322169999999999
ArXiv,loss,900,6.9b,0.5391505
ArXiv,prob,0,410m,0.516712
ArXiv,prob,100,410m,0.5014655
ArXiv,prob,200,410m,0.5061009999999999
ArXiv,prob,300,410m,0.51118
ArXiv,prob,400,410m,0.504042
ArXiv,prob,500,410m,0.5097499999999999
ArXiv,prob,600,410m,0.5257594999999999
ArXiv,prob,700,410m,0.515456
ArXiv,prob,800,410m,0.517773
ArXiv,prob,900,410m,0.529941
ArXiv,prob,0,1b,0.507323
ArXiv,prob,100,1b,0.5005275
ArXiv,prob,200,1b,0.504248
ArXiv,prob,300,1b,0.514162
ArXiv,prob,400,1b,0.5000560000000001
ArXiv,prob,500,1b,0.51506
ArXiv,prob,600,1b,0.5273589999999999
ArXiv,prob,700,1b,0.517499
ArXiv,prob,800,1b,0.522273
ArXiv,prob,900,1b,0.529901
ArXiv,prob,0,2.8b,0.500439
ArXiv,prob,100,2.8b,0.507931
ArXiv,prob,200,2.8b,0.5026459999999999
ArXiv,prob,300,2.8b,0.5209374999999999
ArXiv,prob,400,2.8b,0.5058579999999999
ArXiv,prob,500,2.8b,0.5223420000000001
ArXiv,prob,600,2.8b,0.529704
ArXiv,prob,700,2.8b,0.521744
ArXiv,prob,800,2.8b,0.5283390000000001
ArXiv,prob,900,2.8b,0.533817
ArXiv,prob,0,6.9b,0.5002004999999999
ArXiv,prob,100,6.9b,0.5098205
ArXiv,prob,200,6.9b,0.5048305
ArXiv,prob,300,6.9b,0.524967
ArXiv,prob,400,6.9b,0.5098929999999999
ArXiv,prob,500,6.9b,0.5273100000000001
ArXiv,prob,600,6.9b,0.5328200000000001
ArXiv,prob,700,6.9b,0.5263909999999999
ArXiv,prob,800,6.9b,0.53245
ArXiv,prob,900,6.9b,0.539177
ArXiv,ppl,0,410m,0.516633
ArXiv,ppl,100,410m,0.5014755
ArXiv,ppl,200,410m,0.5060125
ArXiv,ppl,300,410m,0.5115624999999999
ArXiv,ppl,400,410m,0.50401
ArXiv,ppl,500,410m,0.5099210000000001
ArXiv,ppl,600,410m,0.5255285
ArXiv,ppl,700,410m,0.515449
ArXiv,ppl,800,410m,0.5176145
ArXiv,ppl,900,410m,0.5299575
ArXiv,ppl,0,1b,0.5073135
ArXiv,ppl,100,1b,0.5004875
ArXiv,ppl,200,1b,0.504309
ArXiv,ppl,300,1b,0.514331
ArXiv,ppl,400,1b,0.5000125
ArXiv,ppl,500,1b,0.514663
ArXiv,ppl,600,1b,0.527199
ArXiv,ppl,700,1b,0.517518
ArXiv,ppl,800,1b,0.5219455
ArXiv,ppl,900,1b,0.5295814999999999
ArXiv,ppl,0,2.8b,0.5004580000000001
ArXiv,ppl,100,2.8b,0.507761
ArXiv,ppl,200,2.8b,0.5029675
ArXiv,ppl,300,2.8b,0.520998
ArXiv,ppl,400,2.8b,0.50579
ArXiv,ppl,500,2.8b,0.5220015
ArXiv,ppl,600,2.8b,0.5294825
ArXiv,ppl,700,2.8b,0.521868
ArXiv,ppl,800,2.8b,0.528632
ArXiv,ppl,900,2.8b,0.533944
ArXiv,ppl,0,6.9b,0.5000384999999999
ArXiv,ppl,100,6.9b,0.5097075
ArXiv,ppl,200,6.9b,0.5049305
ArXiv,ppl,300,6.9b,0.5247879999999999
ArXiv,ppl,400,6.9b,0.50976
ArXiv,ppl,500,6.9b,0.5275835
ArXiv,ppl,600,6.9b,0.53287
ArXiv,ppl,700,6.9b,0.5261215
ArXiv,ppl,800,6.9b,0.5322169999999999
ArXiv,ppl,900,6.9b,0.5391505
ArXiv,mink_plus,0,410m,0.50203
ArXiv,mink_plus,100,410m,0.517814
ArXiv,mink_plus,200,410m,0.521222
ArXiv,mink_plus,300,410m,0.5153719999999999
ArXiv,mink_plus,400,410m,0.5136350000000001
ArXiv,mink_plus,500,410m,0.5050399999999999
ArXiv,mink_plus,600,410m,0.517037
ArXiv,mink_plus,700,410m,0.505509
ArXiv,mink_plus,800,410m,0.511512
ArXiv,mink_plus,900,410m,0.501509
ArXiv,mink_plus,0,1b,0.503889
ArXiv,mink_plus,100,1b,0.5099290000000001
ArXiv,mink_plus,200,1b,0.517028
ArXiv,mink_plus,300,1b,0.522472
ArXiv,mink_plus,400,1b,0.524697
ArXiv,mink_plus,500,1b,0.5074075
ArXiv,mink_plus,600,1b,0.50318
ArXiv,mink_plus,700,1b,0.506616
ArXiv,mink_plus,800,1b,0.5130669999999999
ArXiv,mink_plus,900,1b,0.539431
ArXiv,mink_plus,0,2.8b,0.5009490000000001
ArXiv,mink_plus,100,2.8b,0.5140710000000001
ArXiv,mink_plus,200,2.8b,0.519413
ArXiv,mink_plus,300,2.8b,0.506122
ArXiv,mink_plus,400,2.8b,0.534894
ArXiv,mink_plus,500,2.8b,0.5068900000000001
ArXiv,mink_plus,600,2.8b,0.503314
ArXiv,mink_plus,700,2.8b,0.524911
ArXiv,mink_plus,800,2.8b,0.501673
ArXiv,mink_plus,900,2.8b,0.510051
ArXiv,mink_plus,0,6.9b,0.503135
ArXiv,mink_plus,100,6.9b,0.5037195
ArXiv,mink_plus,200,6.9b,0.505255
ArXiv,mink_plus,300,6.9b,0.503827
ArXiv,mink_plus,400,6.9b,0.51831
ArXiv,mink_plus,500,6.9b,0.5029250000000001
ArXiv,mink_plus,600,6.9b,0.5236759999999999
ArXiv,mink_plus,700,6.9b,0.529397
ArXiv,mink_plus,800,6.9b,0.513005
ArXiv,mink_plus,900,6.9b,0.504282
ArXiv,zlib,0,410m,0.513654
ArXiv,zlib,100,410m,0.504587
ArXiv,zlib,200,410m,0.5092260000000001
ArXiv,zlib,300,410m,0.5036775
ArXiv,zlib,400,410m,0.5219605
ArXiv,zlib,500,410m,0.5053955
ArXiv,zlib,600,410m,0.510159
ArXiv,zlib,700,410m,0.5071920000000001
ArXiv,zlib,800,410m,0.5021335
ArXiv,zlib,900,410m,0.5109315000000001
ArXiv,zlib,0,1b,0.5060859999999999
ArXiv,zlib,100,1b,0.502658
ArXiv,zlib,200,1b,0.504324
ArXiv,zlib,300,1b,0.50884
ArXiv,zlib,400,1b,0.5152595
ArXiv,zlib,500,1b,0.5179505
ArXiv,zlib,600,1b,0.5159940000000001
ArXiv,zlib,700,1b,0.5106425
ArXiv,zlib,800,1b,0.5110524999999999
ArXiv,zlib,900,1b,0.51412
ArXiv,zlib,0,2.8b,0.5011620000000001
ArXiv,zlib,100,2.8b,0.5082085000000001
ArXiv,zlib,200,2.8b,0.509695
ArXiv,zlib,300,2.8b,0.518124
ArXiv,zlib,400,2.8b,0.5051129999999999
ArXiv,zlib,500,2.8b,0.5336565
ArXiv,zlib,600,2.8b,0.5211725
ArXiv,zlib,700,2.8b,0.5209625
ArXiv,zlib,800,2.8b,0.524322
ArXiv,zlib,900,2.8b,0.526278
ArXiv,zlib,0,6.9b,0.503353
ArXiv,zlib,100,6.9b,0.510578
ArXiv,zlib,200,6.9b,0.5142104999999999
ArXiv,zlib,300,6.9b,0.5244945
ArXiv,zlib,400,6.9b,0.5015305
ArXiv,zlib,500,6.9b,0.5429695
ArXiv,zlib,600,6.9b,0.5273844999999999
ArXiv,zlib,700,6.9b,0.529349
ArXiv,zlib,800,6.9b,0.5299485
ArXiv,zlib,900,6.9b,0.5352125
ArXiv,grad,0,410m,0.503229
ArXiv,grad,100,410m,0.5155605
ArXiv,grad,200,410m,0.5107324999999999
ArXiv,grad,300,410m,0.504058
ArXiv,grad,400,410m,0.5070945
ArXiv,grad,500,410m,0.5232060000000001
ArXiv,grad,600,410m,0.5134995
ArXiv,grad,700,410m,0.5059024999999999
ArXiv,grad,800,410m,0.502907
ArXiv,grad,900,410m,0.5004090000000001
ArXiv,grad,0,1b,0.5112485
ArXiv,grad,100,1b,0.5211505
ArXiv,grad,200,1b,0.5037465
ArXiv,grad,300,1b,0.5136455000000001
ArXiv,grad,400,1b,0.5041300000000001
ArXiv,grad,500,1b,0.5041065
ArXiv,grad,600,1b,0.5277645
ArXiv,grad,700,1b,0.5010595
ArXiv,grad,800,1b,0.507539
ArXiv,grad,900,1b,0.5044850000000001
ArXiv,grad,0,2.8b,0.5029604999999999
ArXiv,grad,100,2.8b,0.5210145
ArXiv,grad,200,2.8b,0.5069595
ArXiv,grad,300,2.8b,0.5035605
ArXiv,grad,400,2.8b,0.5067145000000002
ArXiv,grad,500,2.8b,0.5008995
ArXiv,grad,600,2.8b,0.5252415
ArXiv,grad,700,2.8b,0.5213725
ArXiv,grad,800,2.8b,0.50964
ArXiv,grad,900,2.8b,0.503699
ArXiv,grad,0,6.9b,0.5017955
ArXiv,grad,100,6.9b,0.5185685
ArXiv,grad,200,6.9b,0.5064105
ArXiv,grad,300,6.9b,0.5110429999999999
ArXiv,grad,400,6.9b,0.5019675
ArXiv,grad,500,6.9b,0.5156215
ArXiv,grad,600,6.9b,0.52676
ArXiv,grad,700,6.9b,0.5149954999999999
ArXiv,grad,800,6.9b,0.527077
ArXiv,grad,900,6.9b,0.5282085
ArXiv,refer,0,410m,0.5164979999999999
ArXiv,refer,100,410m,0.5007095
ArXiv,refer,200,410m,0.506855
ArXiv,refer,300,410m,0.508739
ArXiv,refer,400,410m,0.509293
ArXiv,refer,500,410m,0.51176
ArXiv,refer,600,410m,0.521081
ArXiv,refer,700,410m,0.5104025
ArXiv,refer,800,410m,0.517904
ArXiv,refer,900,410m,0.5225265
ArXiv,refer,0,1b,0.5134795
ArXiv,refer,100,1b,0.5007095
ArXiv,refer,200,1b,0.506855
ArXiv,refer,300,1b,0.5085175
ArXiv,refer,400,1b,0.5091785
ArXiv,refer,500,1b,0.511735
ArXiv,refer,600,1b,0.5210615000000001
ArXiv,refer,700,1b,0.510799
ArXiv,refer,800,1b,0.5181135
ArXiv,refer,900,1b,0.5225265
ArXiv,refer,0,2.8b,0.5134795
ArXiv,refer,100,2.8b,0.5007095
ArXiv,refer,200,2.8b,0.506855
ArXiv,refer,300,2.8b,0.508739
ArXiv,refer,400,2.8b,0.509293
ArXiv,refer,500,2.8b,0.51176
ArXiv,refer,600,2.8b,0.521081
ArXiv,refer,700,2.8b,0.5104025
ArXiv,refer,800,2.8b,0.517904
ArXiv,refer,900,2.8b,0.5225265
ArXiv,refer,0,6.9b,0.5132215
ArXiv,refer,100,6.9b,0.5009680000000001
ArXiv,refer,200,6.9b,0.5063110000000001
ArXiv,refer,300,6.9b,0.508739
ArXiv,refer,400,6.9b,0.509293
ArXiv,refer,500,6.9b,0.51176
ArXiv,refer,600,6.9b,0.521081
ArXiv,refer,700,6.9b,0.5104025
ArXiv,refer,800,6.9b,0.517904
ArXiv,refer,900,6.9b,0.5225265
