dataset,feature,length,model_size,auc
Wikipedia (en),PAC,60,12b,0.522146
Wikipedia (en),PAC,70,12b,0.510371
Wikipedia (en),PAC,80,12b,0.508714
Wikipedia (en),PAC,90,12b,0.526447
Wikipedia (en),Samia,0,160m,0.540616
Wikipedia (en),Samia,10,160m,0.526533
Wikipedia (en),Samia,20,160m,0.5074799999999999
Wikipedia (en),Samia,30,160m,0.512417
Wikipedia (en),Samia,40,160m,0.503846
Wikipedia (en),Samia,50,160m,0.500876
Wikipedia (en),Samia,60,160m,0.504159
Wikipedia (en),Samia,70,160m,0.510283
Wikipedia (en),Samia,80,160m,0.537238
Wikipedia (en),Samia,90,160m,0.5042205
Wikipedia (en),Samia,0,410m,0.513857
Wikipedia (en),Samia,10,410m,0.509072
Wikipedia (en),Samia,20,410m,0.5054510000000001
Wikipedia (en),Samia,30,410m,0.501959
Wikipedia (en),Samia,40,410m,0.503908
Wikipedia (en),Samia,50,410m,0.511828
Wikipedia (en),Samia,60,410m,0.509466
Wikipedia (en),Samia,70,410m,0.510283
Wikipedia (en),Samia,80,410m,0.537238
Wikipedia (en),Samia,90,410m,0.5042205
Wikipedia (en),Samia,0,1b,0.523384
Wikipedia (en),Samia,10,1b,0.502237
Wikipedia (en),Samia,20,1b,0.509018
Wikipedia (en),Samia,30,1b,0.50149
Wikipedia (en),Samia,40,1b,0.512478
Wikipedia (en),Samia,50,1b,0.5024649999999999
Wikipedia (en),Samia,60,1b,0.5040830000000001
Wikipedia (en),Samia,70,1b,0.510283
Wikipedia (en),Samia,80,1b,0.537238
Wikipedia (en),Samia,90,1b,0.5042205
Wikipedia (en),Samia,0,2.8b,0.5088379999999999
Wikipedia (en),Samia,10,2.8b,0.5302005000000001
Wikipedia (en),Samia,20,2.8b,0.505332
Wikipedia (en),Samia,30,2.8b,0.5187685
Wikipedia (en),Samia,40,2.8b,0.512031
Wikipedia (en),Samia,50,2.8b,0.527838
Wikipedia (en),Samia,60,2.8b,0.508891
Wikipedia (en),Samia,70,2.8b,0.510283
Wikipedia (en),Samia,80,2.8b,0.537238
Wikipedia (en),Samia,90,2.8b,0.5042205
Wikipedia (en),Samia,0,6.9b,0.513819
Wikipedia (en),Samia,10,6.9b,0.51069
Wikipedia (en),Samia,20,6.9b,0.511319
Wikipedia (en),Samia,30,6.9b,0.502963
Wikipedia (en),Samia,40,6.9b,0.510428
Wikipedia (en),Samia,50,6.9b,0.50031
Wikipedia (en),Samia,60,6.9b,0.5226299999999999
Wikipedia (en),Samia,70,6.9b,0.510283
Wikipedia (en),Samia,80,6.9b,0.537238
Wikipedia (en),Samia,90,6.9b,0.5042205
Wikipedia (en),Samia,0,12b,0.524262
Wikipedia (en),Samia,10,12b,0.5087729999999999
Wikipedia (en),Samia,20,12b,0.503823
Wikipedia (en),Samia,30,12b,0.516236
Wikipedia (en),Samia,40,12b,0.509356
Wikipedia (en),Samia,50,12b,0.511926
Wikipedia (en),Samia,60,12b,0.519957
Wikipedia (en),Samia,70,12b,0.510283
Wikipedia (en),Samia,80,12b,0.537238
Wikipedia (en),Samia,90,12b,0.5042205
StackExchange,Loss,0,160m,0.517407
StackExchange,Loss,10,160m,0.5090870000000001
StackExchange,Loss,20,160m,0.506609
StackExchange,Loss,30,160m,0.509504
StackExchange,Loss,40,160m,0.5151165
StackExchange,Loss,50,160m,0.5015515
StackExchange,Loss,60,160m,0.5020195
StackExchange,Loss,70,160m,0.5062025
StackExchange,Loss,80,160m,0.507066
StackExchange,Loss,90,160m,0.512274
StackExchange,Loss,0,410m,0.5205150000000001
StackExchange,Loss,10,410m,0.5069275
StackExchange,Loss,20,410m,0.503946
StackExchange,Loss,30,410m,0.503747
StackExchange,Loss,40,410m,0.51566
StackExchange,Loss,50,410m,0.5037784999999999
StackExchange,Loss,60,410m,0.5004934999999999
StackExchange,Loss,70,410m,0.50457
StackExchange,Loss,80,410m,0.505466
StackExchange,Loss,90,410m,0.512617
StackExchange,Loss,0,1b,0.520368
StackExchange,Loss,10,1b,0.5070905000000001
StackExchange,Loss,20,1b,0.5054745
StackExchange,Loss,30,1b,0.501302
StackExchange,Loss,40,1b,0.5164745
StackExchange,Loss,50,1b,0.5037659999999999
StackExchange,Loss,60,1b,0.5014595
StackExchange,Loss,70,1b,0.5026664999999999
StackExchange,Loss,80,1b,0.5062045
StackExchange,Loss,90,1b,0.51398
StackExchange,Loss,0,2.8b,0.5252535
StackExchange,Loss,10,2.8b,0.5027975
StackExchange,Loss,20,2.8b,0.506548
StackExchange,Loss,30,2.8b,0.5016054999999999
StackExchange,Loss,40,2.8b,0.5197714999999999
StackExchange,Loss,50,2.8b,0.5069375
StackExchange,Loss,60,2.8b,0.503716
StackExchange,Loss,70,2.8b,0.5010615
StackExchange,Loss,80,2.8b,0.50912
StackExchange,Loss,90,2.8b,0.5171904999999999
StackExchange,Loss,0,6.9b,0.5268855
StackExchange,Loss,10,6.9b,0.5002225
StackExchange,Loss,20,6.9b,0.5076635
StackExchange,Loss,30,6.9b,0.5055335
StackExchange,Loss,40,6.9b,0.5226325
StackExchange,Loss,50,6.9b,0.5073005
StackExchange,Loss,60,6.9b,0.5058165
StackExchange,Loss,70,6.9b,0.502738
StackExchange,Loss,80,6.9b,0.5109914999999999
StackExchange,Loss,90,6.9b,0.5183249999999999
StackExchange,Loss,0,12b,0.5301089999999999
StackExchange,Loss,10,12b,0.5005774999999999
StackExchange,Loss,20,12b,0.510247
StackExchange,Loss,30,12b,0.5086495
StackExchange,Loss,40,12b,0.5242335
StackExchange,Loss,50,12b,0.509078
StackExchange,Loss,60,12b,0.5079089999999999
StackExchange,Loss,70,12b,0.5037780000000001
StackExchange,Loss,80,12b,0.5132915
StackExchange,Loss,90,12b,0.5206945000000001
StackExchange,Min-K%,0,160m,0.520335
StackExchange,Min-K%,10,160m,0.505756
StackExchange,Min-K%,20,160m,0.501891
StackExchange,Min-K%,30,160m,0.5089
StackExchange,Min-K%,40,160m,0.5228539999999999
StackExchange,Min-K%,50,160m,0.505285
StackExchange,Min-K%,60,160m,0.503184
StackExchange,Min-K%,70,160m,0.51259
StackExchange,Min-K%,80,160m,0.5112019999999999
StackExchange,Min-K%,90,160m,0.514704
StackExchange,Min-K%,0,410m,0.5234375
StackExchange,Min-K%,10,410m,0.5047904999999999
StackExchange,Min-K%,20,410m,0.50178
StackExchange,Min-K%,30,410m,0.500192
StackExchange,Min-K%,40,410m,0.525396
StackExchange,Min-K%,50,410m,0.5091245
StackExchange,Min-K%,60,410m,0.5007969999999999
StackExchange,Min-K%,70,410m,0.5089994999999999
StackExchange,Min-K%,80,410m,0.509695
StackExchange,Min-K%,90,410m,0.51457
StackExchange,Min-K%,0,1b,0.5269685
StackExchange,Min-K%,10,1b,0.5039349999999999
StackExchange,Min-K%,20,1b,0.5039049999999999
StackExchange,Min-K%,30,1b,0.5040545
StackExchange,Min-K%,40,1b,0.526438
StackExchange,Min-K%,50,1b,0.510769
StackExchange,Min-K%,60,1b,0.5002949999999999
StackExchange,Min-K%,70,1b,0.5041979999999999
StackExchange,Min-K%,80,1b,0.510298
StackExchange,Min-K%,90,1b,0.516698
StackExchange,Min-K%,0,2.8b,0.53071
StackExchange,Min-K%,10,2.8b,0.501135
StackExchange,Min-K%,20,2.8b,0.504722
StackExchange,Min-K%,30,2.8b,0.508259
StackExchange,Min-K%,40,2.8b,0.5337719999999999
StackExchange,Min-K%,50,2.8b,0.515958
StackExchange,Min-K%,60,2.8b,0.505024
StackExchange,Min-K%,70,2.8b,0.502778
StackExchange,Min-K%,80,2.8b,0.5146535
StackExchange,Min-K%,90,2.8b,0.522044
StackExchange,Min-K%,0,6.9b,0.5339700000000001
StackExchange,Min-K%,10,6.9b,0.504996
StackExchange,Min-K%,20,6.9b,0.506539
StackExchange,Min-K%,30,6.9b,0.514991
StackExchange,Min-K%,40,6.9b,0.537509
StackExchange,Min-K%,50,6.9b,0.5170929999999999
StackExchange,Min-K%,60,6.9b,0.508696
StackExchange,Min-K%,70,6.9b,0.505949
StackExchange,Min-K%,80,6.9b,0.518215
StackExchange,Min-K%,90,6.9b,0.523813
StackExchange,Min-K%,0,12b,0.5398700000000001
StackExchange,Min-K%,10,12b,0.505746
StackExchange,Min-K%,20,12b,0.510514
StackExchange,Min-K%,30,12b,0.520317
StackExchange,Min-K%,40,12b,0.539423
StackExchange,Min-K%,50,12b,0.519693
StackExchange,Min-K%,60,12b,0.513827
StackExchange,Min-K%,70,12b,0.508379
StackExchange,Min-K%,80,12b,0.5228020000000001
StackExchange,Min-K%,90,12b,0.527785
StackExchange,Perplexity,0,160m,0.517407
StackExchange,Perplexity,10,160m,0.5090870000000001
StackExchange,Perplexity,20,160m,0.506609
StackExchange,Perplexity,30,160m,0.509504
StackExchange,Perplexity,40,160m,0.5151165
StackExchange,Perplexity,50,160m,0.5015515
StackExchange,Perplexity,60,160m,0.5020195
StackExchange,Perplexity,70,160m,0.5062025
StackExchange,Perplexity,80,160m,0.507066
StackExchange,Perplexity,90,160m,0.512274
StackExchange,Perplexity,0,410m,0.5205150000000001
StackExchange,Perplexity,10,410m,0.5069275
StackExchange,Perplexity,20,410m,0.503946
StackExchange,Perplexity,30,410m,0.503747
StackExchange,Perplexity,40,410m,0.51566
StackExchange,Perplexity,50,410m,0.5037784999999999
StackExchange,Perplexity,60,410m,0.5004934999999999
StackExchange,Perplexity,70,410m,0.50457
StackExchange,Perplexity,80,410m,0.505466
StackExchange,Perplexity,90,410m,0.512617
StackExchange,Perplexity,0,1b,0.520368
StackExchange,Perplexity,10,1b,0.5070905000000001
StackExchange,Perplexity,20,1b,0.5054745
StackExchange,Perplexity,30,1b,0.501302
StackExchange,Perplexity,40,1b,0.5164745
StackExchange,Perplexity,50,1b,0.5037659999999999
StackExchange,Perplexity,60,1b,0.5014595
StackExchange,Perplexity,70,1b,0.5026664999999999
StackExchange,Perplexity,80,1b,0.5062045
StackExchange,Perplexity,90,1b,0.51398
StackExchange,Perplexity,0,2.8b,0.5252535
StackExchange,Perplexity,10,2.8b,0.5027975
StackExchange,Perplexity,20,2.8b,0.506548
StackExchange,Perplexity,30,2.8b,0.5016054999999999
StackExchange,Perplexity,40,2.8b,0.5197714999999999
StackExchange,Perplexity,50,2.8b,0.5069375
StackExchange,Perplexity,60,2.8b,0.503716
StackExchange,Perplexity,70,2.8b,0.5010615
StackExchange,Perplexity,80,2.8b,0.50912
StackExchange,Perplexity,90,2.8b,0.5171904999999999
StackExchange,Perplexity,0,6.9b,0.5268855
StackExchange,Perplexity,10,6.9b,0.5002225
StackExchange,Perplexity,20,6.9b,0.5076635
StackExchange,Perplexity,30,6.9b,0.5055335
StackExchange,Perplexity,40,6.9b,0.5226325
StackExchange,Perplexity,50,6.9b,0.5073005
StackExchange,Perplexity,60,6.9b,0.5058165
StackExchange,Perplexity,70,6.9b,0.502738
StackExchange,Perplexity,80,6.9b,0.5109914999999999
StackExchange,Perplexity,90,6.9b,0.5183249999999999
StackExchange,Perplexity,0,12b,0.5301089999999999
StackExchange,Perplexity,10,12b,0.5005774999999999
StackExchange,Perplexity,20,12b,0.510247
StackExchange,Perplexity,30,12b,0.5086495
StackExchange,Perplexity,40,12b,0.5242335
StackExchange,Perplexity,50,12b,0.509078
StackExchange,Perplexity,60,12b,0.5079089999999999
StackExchange,Perplexity,70,12b,0.5037780000000001
StackExchange,Perplexity,80,12b,0.5132915
StackExchange,Perplexity,90,12b,0.5206945000000001
StackExchange,Min-K% ++,0,160m,0.5036050000000001
StackExchange,Min-K% ++,10,160m,0.510428
StackExchange,Min-K% ++,20,160m,0.5160290000000001
StackExchange,Min-K% ++,30,160m,0.504919
StackExchange,Min-K% ++,40,160m,0.5158240000000001
StackExchange,Min-K% ++,50,160m,0.5036590000000001
StackExchange,Min-K% ++,60,160m,0.5068900000000001
StackExchange,Min-K% ++,70,160m,0.502075
StackExchange,Min-K% ++,80,160m,0.5202065
StackExchange,Min-K% ++,90,160m,0.505498
StackExchange,Min-K% ++,0,410m,0.516748
StackExchange,Min-K% ++,10,410m,0.501992
StackExchange,Min-K% ++,20,410m,0.501444
StackExchange,Min-K% ++,30,410m,0.504702
StackExchange,Min-K% ++,40,410m,0.5328474999999999
StackExchange,Min-K% ++,50,410m,0.50057
StackExchange,Min-K% ++,60,410m,0.5089269999999999
StackExchange,Min-K% ++,70,410m,0.5039535
StackExchange,Min-K% ++,80,410m,0.529152
StackExchange,Min-K% ++,90,410m,0.508969
StackExchange,Min-K% ++,0,1b,0.5213939999999999
StackExchange,Min-K% ++,10,1b,0.5115765
StackExchange,Min-K% ++,20,1b,0.5068699999999999
StackExchange,Min-K% ++,30,1b,0.508688
StackExchange,Min-K% ++,40,1b,0.5298539999999999
StackExchange,Min-K% ++,50,1b,0.507483
StackExchange,Min-K% ++,60,1b,0.5015495
StackExchange,Min-K% ++,70,1b,0.504096
StackExchange,Min-K% ++,80,1b,0.528919
StackExchange,Min-K% ++,90,1b,0.5235515000000001
StackExchange,Min-K% ++,0,2.8b,0.5286919999999999
StackExchange,Min-K% ++,10,2.8b,0.5129659999999999
StackExchange,Min-K% ++,20,2.8b,0.518941
StackExchange,Min-K% ++,30,2.8b,0.5135295
StackExchange,Min-K% ++,40,2.8b,0.5431055
StackExchange,Min-K% ++,50,2.8b,0.515116
StackExchange,Min-K% ++,60,2.8b,0.5216215
StackExchange,Min-K% ++,70,2.8b,0.513936
StackExchange,Min-K% ++,80,2.8b,0.5292140000000001
StackExchange,Min-K% ++,90,2.8b,0.5288085
StackExchange,Min-K% ++,0,6.9b,0.5362960000000001
StackExchange,Min-K% ++,10,6.9b,0.5220049999999999
StackExchange,Min-K% ++,20,6.9b,0.511567
StackExchange,Min-K% ++,30,6.9b,0.519918
StackExchange,Min-K% ++,40,6.9b,0.555015
StackExchange,Min-K% ++,50,6.9b,0.518313
StackExchange,Min-K% ++,60,6.9b,0.523052
StackExchange,Min-K% ++,70,6.9b,0.531866
StackExchange,Min-K% ++,80,6.9b,0.542535
StackExchange,Min-K% ++,90,6.9b,0.536184
StackExchange,Min-K% ++,0,12b,0.546076
StackExchange,Min-K% ++,10,12b,0.5258579999999999
StackExchange,Min-K% ++,20,12b,0.5210675
StackExchange,Min-K% ++,30,12b,0.533755
StackExchange,Min-K% ++,40,12b,0.556421
StackExchange,Min-K% ++,50,12b,0.521168
StackExchange,Min-K% ++,60,12b,0.5327919999999999
StackExchange,Min-K% ++,70,12b,0.532817
StackExchange,Min-K% ++,80,12b,0.545976
StackExchange,Min-K% ++,90,12b,0.545479
StackExchange,Zlib,0,160m,0.516307
StackExchange,Zlib,10,160m,0.5119985
StackExchange,Zlib,20,160m,0.505397
StackExchange,Zlib,30,160m,0.5149665
StackExchange,Zlib,40,160m,0.5053555000000001
StackExchange,Zlib,50,160m,0.5022665
StackExchange,Zlib,60,160m,0.506973
StackExchange,Zlib,70,160m,0.5064045
StackExchange,Zlib,80,160m,0.508397
StackExchange,Zlib,90,160m,0.5076415
StackExchange,Zlib,0,410m,0.518879
StackExchange,Zlib,10,410m,0.508424
StackExchange,Zlib,20,410m,0.5065345
StackExchange,Zlib,30,410m,0.5095585
StackExchange,Zlib,40,410m,0.5027585
StackExchange,Zlib,50,410m,0.500326
StackExchange,Zlib,60,410m,0.5041185
StackExchange,Zlib,70,410m,0.5050015
StackExchange,Zlib,80,410m,0.505506
StackExchange,Zlib,90,410m,0.5094595
StackExchange,Zlib,0,1b,0.5190794999999999
StackExchange,Zlib,10,1b,0.5082635000000001
StackExchange,Zlib,20,1b,0.5052495
StackExchange,Zlib,30,1b,0.507228
StackExchange,Zlib,40,1b,0.5010954999999999
StackExchange,Zlib,50,1b,0.5005795
StackExchange,Zlib,60,1b,0.5031289999999999
StackExchange,Zlib,70,1b,0.5033965
StackExchange,Zlib,80,1b,0.5057655000000001
StackExchange,Zlib,90,1b,0.5105535
StackExchange,Zlib,0,2.8b,0.5224485
StackExchange,Zlib,10,2.8b,0.5049490000000001
StackExchange,Zlib,20,2.8b,0.5041960000000001
StackExchange,Zlib,30,2.8b,0.5050945
StackExchange,Zlib,40,2.8b,0.5022770000000001
StackExchange,Zlib,50,2.8b,0.5038210000000001
StackExchange,Zlib,60,2.8b,0.5010565
StackExchange,Zlib,70,2.8b,0.500073
StackExchange,Zlib,80,2.8b,0.5093485
StackExchange,Zlib,90,2.8b,0.5160755
StackExchange,Zlib,0,6.9b,0.5238625
StackExchange,Zlib,10,6.9b,0.503636
StackExchange,Zlib,20,6.9b,0.5028535
StackExchange,Zlib,30,6.9b,0.501948
StackExchange,Zlib,40,6.9b,0.5047619999999999
StackExchange,Zlib,50,6.9b,0.5041545000000001
StackExchange,Zlib,60,6.9b,0.500455
StackExchange,Zlib,70,6.9b,0.5013565
StackExchange,Zlib,80,6.9b,0.5113475000000001
StackExchange,Zlib,90,6.9b,0.51753
StackExchange,Zlib,0,12b,0.5253194999999999
StackExchange,Zlib,10,12b,0.50263
StackExchange,Zlib,20,12b,0.5011685
StackExchange,Zlib,30,12b,0.5004185
StackExchange,Zlib,40,12b,0.506427
StackExchange,Zlib,50,12b,0.5057674999999999
StackExchange,Zlib,60,12b,0.5022975
StackExchange,Zlib,70,12b,0.502642
StackExchange,Zlib,80,12b,0.513752
StackExchange,Zlib,90,12b,0.521246
StackExchange,Gradient,0,160m,0.507788
StackExchange,Gradient,10,160m,0.5037069999999999
StackExchange,Gradient,20,160m,0.509862
StackExchange,Gradient,30,160m,0.508047
StackExchange,Gradient,40,160m,0.5059119999999999
StackExchange,Gradient,50,160m,0.514778
StackExchange,Gradient,60,160m,0.5188035
StackExchange,Gradient,70,160m,0.505694
StackExchange,Gradient,80,160m,0.508183
StackExchange,Gradient,90,160m,0.51032
StackExchange,Gradient,0,410m,0.50753
StackExchange,Gradient,10,410m,0.5107105
StackExchange,Gradient,20,410m,0.51699
StackExchange,Gradient,30,410m,0.5121290000000001
StackExchange,Gradient,40,410m,0.5236735
StackExchange,Gradient,50,410m,0.508211
StackExchange,Gradient,60,410m,0.5073619999999999
StackExchange,Gradient,70,410m,0.508252
StackExchange,Gradient,80,410m,0.5027400000000001
StackExchange,Gradient,90,410m,0.5012665
StackExchange,Gradient,0,1b,0.5031325
StackExchange,Gradient,10,1b,0.5110655
StackExchange,Gradient,20,1b,0.5009800000000001
StackExchange,Gradient,30,1b,0.5161035
StackExchange,Gradient,40,1b,0.5091019999999999
StackExchange,Gradient,50,1b,0.5001385
StackExchange,Gradient,60,1b,0.502506
StackExchange,Gradient,70,1b,0.5021914999999999
StackExchange,Gradient,80,1b,0.511138
StackExchange,Gradient,90,1b,0.5025075
StackExchange,Gradient,0,2.8b,0.5107059999999999
StackExchange,Gradient,10,2.8b,0.5045170000000001
StackExchange,Gradient,20,2.8b,0.5126674999999999
StackExchange,Gradient,30,2.8b,0.503711
StackExchange,Gradient,40,2.8b,0.5182034999999999
StackExchange,Gradient,50,2.8b,0.5101089999999999
StackExchange,Gradient,60,2.8b,0.504987
StackExchange,Gradient,70,2.8b,0.5042584999999999
StackExchange,Gradient,80,2.8b,0.5168235
StackExchange,Gradient,90,2.8b,0.525676
StackExchange,Gradient,0,6.9b,0.511425
StackExchange,Gradient,10,6.9b,0.5061555
StackExchange,Gradient,20,6.9b,0.5089945
StackExchange,Gradient,30,6.9b,0.5072315000000001
StackExchange,Gradient,40,6.9b,0.5243055000000001
StackExchange,Gradient,50,6.9b,0.5079675
StackExchange,Gradient,60,6.9b,0.5053495
StackExchange,Gradient,70,6.9b,0.514684
StackExchange,Gradient,80,6.9b,0.516361
StackExchange,Gradient,90,6.9b,0.5228185
StackExchange,Gradient,0,12b,0.5176325
StackExchange,Gradient,10,12b,0.5031950000000001
StackExchange,Gradient,20,12b,0.5053205
StackExchange,Gradient,30,12b,0.5085949999999999
StackExchange,Gradient,40,12b,0.522442
StackExchange,Gradient,50,12b,0.505179
StackExchange,Gradient,60,12b,0.524087
StackExchange,Gradient,70,12b,0.5132574999999999
StackExchange,Gradient,80,12b,0.528239
StackExchange,Gradient,90,12b,0.5020635
StackExchange,Refer,0,160m,0.51784
StackExchange,Refer,10,160m,0.507607
StackExchange,Refer,20,160m,0.5030105
StackExchange,Refer,30,160m,0.5034069999999999
StackExchange,Refer,40,160m,0.513501
StackExchange,Refer,50,160m,0.50175
StackExchange,Refer,60,160m,0.5012179999999999
StackExchange,Refer,70,160m,0.5060295
StackExchange,Refer,80,160m,0.5042595
StackExchange,Refer,90,160m,0.511501
StackExchange,Refer,0,410m,0.5178355
StackExchange,Refer,10,410m,0.507474
StackExchange,Refer,20,410m,0.503038
StackExchange,Refer,30,410m,0.5034050000000001
StackExchange,Refer,40,410m,0.5135004999999999
StackExchange,Refer,50,410m,0.501573
StackExchange,Refer,60,410m,0.5010749999999999
StackExchange,Refer,70,410m,0.5061865
StackExchange,Refer,80,410m,0.5040925
StackExchange,Refer,90,410m,0.5115395
StackExchange,Refer,0,1b,0.5177465
StackExchange,Refer,10,1b,0.5075885
StackExchange,Refer,20,1b,0.502946
StackExchange,Refer,30,1b,0.5032575
StackExchange,Refer,40,1b,0.5135584999999999
StackExchange,Refer,50,1b,0.5017395
StackExchange,Refer,60,1b,0.500998
StackExchange,Refer,70,1b,0.5060370000000001
StackExchange,Refer,80,1b,0.5041740000000001
StackExchange,Refer,90,1b,0.5115265
StackExchange,Refer,0,2.8b,0.5177465
StackExchange,Refer,10,2.8b,0.5075885
StackExchange,Refer,20,2.8b,0.502946
StackExchange,Refer,30,2.8b,0.5032575
StackExchange,Refer,40,2.8b,0.5135584999999999
StackExchange,Refer,50,2.8b,0.5017395
StackExchange,Refer,60,2.8b,0.500998
StackExchange,Refer,70,2.8b,0.5060370000000001
StackExchange,Refer,80,2.8b,0.5041740000000001
StackExchange,Refer,90,2.8b,0.5115265
StackExchange,Refer,0,6.9b,0.5177419999999999
StackExchange,Refer,10,6.9b,0.5077405
StackExchange,Refer,20,6.9b,0.5031465
StackExchange,Refer,30,6.9b,0.5034495
StackExchange,Refer,40,6.9b,0.513483
StackExchange,Refer,50,6.9b,0.5017
StackExchange,Refer,60,6.9b,0.501085
StackExchange,Refer,70,6.9b,0.5061359999999999
StackExchange,Refer,80,6.9b,0.5041645
StackExchange,Refer,90,6.9b,0.511555
StackExchange,Refer,0,12b,0.5177585
StackExchange,Refer,10,12b,0.5076740000000001
StackExchange,Refer,20,12b,0.503079
StackExchange,Refer,30,12b,0.5033000000000001
StackExchange,Refer,40,12b,0.5136445000000001
StackExchange,Refer,50,12b,0.5014405
StackExchange,Refer,60,12b,0.5009760000000001
StackExchange,Refer,70,12b,0.506184
StackExchange,Refer,80,12b,0.504191
StackExchange,Refer,90,12b,0.511521
StackExchange,CCD,0,160m,0.509849
StackExchange,CCD,10,160m,0.5031835
StackExchange,CCD,20,160m,0.5066265
StackExchange,CCD,30,160m,0.5113235
StackExchange,CCD,40,160m,0.5143445
StackExchange,CCD,50,160m,0.500113
StackExchange,CCD,60,160m,0.5079905
StackExchange,CCD,70,160m,0.529177
StackExchange,CCD,80,160m,0.5173300000000001
StackExchange,CCD,90,160m,0.509063
StackExchange,CCD,0,410m,0.5197879999999999
StackExchange,CCD,10,410m,0.5038625
StackExchange,CCD,20,410m,0.506473
StackExchange,CCD,30,410m,0.5159615
StackExchange,CCD,40,410m,0.504947
StackExchange,CCD,50,410m,0.5232760000000001
StackExchange,CCD,60,410m,0.507997
StackExchange,CCD,70,410m,0.5033030000000001
StackExchange,CCD,80,410m,0.5167565000000001
StackExchange,CCD,90,410m,0.5025595
StackExchange,CCD,0,1b,0.5167725
StackExchange,CCD,10,1b,0.5017514999999999
StackExchange,CCD,20,1b,0.5004245
StackExchange,CCD,30,1b,0.510837
StackExchange,CCD,40,1b,0.5046350000000001
StackExchange,CCD,50,1b,0.5004360000000001
StackExchange,CCD,60,1b,0.5348054999999999
StackExchange,CCD,70,1b,0.513919
StackExchange,CCD,80,1b,0.508691
StackExchange,CCD,90,1b,0.513062
StackExchange,CCD,0,2.8b,0.5087255
StackExchange,CCD,10,2.8b,0.508053
StackExchange,CCD,20,2.8b,0.508202
StackExchange,CCD,30,2.8b,0.500624
StackExchange,CCD,40,2.8b,0.5125545
StackExchange,CCD,50,2.8b,0.5286460000000001
StackExchange,CCD,60,2.8b,0.5208435
StackExchange,CCD,70,2.8b,0.5091175
StackExchange,CCD,80,2.8b,0.5139009999999999
StackExchange,CCD,90,2.8b,0.5029480000000001
StackExchange,CCD,0,6.9b,0.50743
StackExchange,CCD,10,6.9b,0.511524
StackExchange,CCD,20,6.9b,0.5021245000000001
StackExchange,CCD,30,6.9b,0.511227
StackExchange,CCD,40,6.9b,0.501946
StackExchange,CCD,50,6.9b,0.5039575
StackExchange,CCD,60,6.9b,0.5232815
StackExchange,CCD,70,6.9b,0.508167
StackExchange,CCD,80,6.9b,0.5251555
StackExchange,CCD,90,6.9b,0.500401
StackExchange,CCD,0,12b,0.5124865000000001
StackExchange,CCD,10,12b,0.5105569999999999
StackExchange,CCD,20,12b,0.5088509999999999
StackExchange,CCD,30,12b,0.5058579999999999
StackExchange,CCD,40,12b,0.5184205
StackExchange,CCD,50,12b,0.5028875
StackExchange,CCD,60,12b,0.5025335
StackExchange,CCD,70,12b,0.505497
StackExchange,CCD,80,12b,0.5192114999999999
StackExchange,CCD,90,12b,0.5053700000000001
StackExchange,PAC,0,160m,0.5076240000000001
StackExchange,PAC,10,160m,0.502565
StackExchange,PAC,20,160m,0.533912
StackExchange,PAC,30,160m,0.513927
StackExchange,PAC,40,160m,0.500532
StackExchange,PAC,50,160m,0.5128980000000001
StackExchange,PAC,60,160m,0.512523
StackExchange,PAC,70,160m,0.501211
StackExchange,PAC,80,160m,0.511407
StackExchange,PAC,90,160m,0.508594
StackExchange,PAC,0,410m,0.510968
StackExchange,PAC,10,410m,0.516518
StackExchange,PAC,20,410m,0.520956
StackExchange,PAC,30,410m,0.500364
StackExchange,PAC,40,410m,0.503929
StackExchange,PAC,50,410m,0.5179739999999999
StackExchange,PAC,60,410m,0.504351
StackExchange,PAC,70,410m,0.502212
StackExchange,PAC,80,410m,0.505188
StackExchange,PAC,90,410m,0.5161629999999999
StackExchange,PAC,0,1b,0.509908
StackExchange,PAC,10,1b,0.5207010000000001
StackExchange,PAC,20,1b,0.529191
StackExchange,PAC,30,1b,0.508136
StackExchange,PAC,40,1b,0.500408
StackExchange,PAC,50,1b,0.5176350000000001
StackExchange,PAC,60,1b,0.5118600000000001
StackExchange,PAC,70,1b,0.5021
StackExchange,PAC,80,1b,0.500818
StackExchange,PAC,90,1b,0.502705
StackExchange,PAC,0,2.8b,0.5065500000000001
StackExchange,PAC,10,2.8b,0.509225
